id,course_id,skill_level,skill_level_jp,purpose,purpose_jp,learn_info,learn_info_jp,outcome,outcome_jp,price,price_jp,price_hk,price_in_points,created_at,updated_at
76,19,Expert,専門家,"Develop expert-level ability to establish visual directions for complex storytelling projects and lead the development of characters, environments, objects, and overall visual identity. The level focuses on creative leadership, advanced visual problem-solving, consistency, storytelling, and developing original concept art directions.",複雑なストーリーテリングプロジェクトのための視覚的な方向性を確立し、文字、環境、オブジェクト、および全体的な視覚的アイデンティティの開発をリードするための専門家レベルの能力を開発します。 レベルは、創造的なリーダーシップ、高度な視覚的な問題解決、一貫性、ストーリーテリング、および元のコンセプトアートの方向性の開発に焦点を当てています。,"Learn expert-level concept art and visual storytelling through original world-building, advanced visual research, creative direction, character and environment development, and complex narrative design. Learners study how to establish a complete visual language for a project and maintain consistency across characters, environments, objects, lighting, color, and atmosphere. The level focuses on creative leadership, visual problem-solving, storytelling, design systems, and developing original concepts from research through final presentation. Learners work on complex projects that require several connected visual components and make independent decisions about the overall direction. Expert projects may support games, animation, film, publishing, or other visual media. The focus is on creating sophisticated visual worlds and guiding their development with a clear, consistent, and original creative direction.",,"Learners will be able to develop a mature and distinctive artistic practice through advanced research, experimentation, original series development, personal expression, artistic direction, and professional presentation.",学習者は、高度な研究、実験、オリジナルのシリーズ開発、個人的な表現、芸術的方向性、および専門的なプレゼンテーションを通じて、成熟した独特の芸術的実践を開発することができるようになります。,987,987,987,987,NULL,NULL
77,20,Beginner,ビギナー,"Understand the basic principles of contemporary drawing and painting, including observation, line, shape, proportion, tone, color, composition, texture, and material use. The level introduces learners to fundamental drawing and painting practices while encouraging observation and regular creative practice.",観察、線、形状、割合、トーン、色、組成、テクスチャ、および材料の使用を含む、現代の図面や絵画の基本原則を理解しています。 このレベルでは、観察と定期的な創造的な練習を奨励しながら、基本的な描画と絵画の練習に学習者を紹介します。,"Learn the basic foundations of contemporary drawing and painting, including observation, proportion, line, shape, tone, color, composition, texture, and material use. Learners study how to observe subjects and translate them into drawings and paintings using simple techniques. The level introduces basic approaches to working with different materials and explains how line, light, shadow, and color can affect the appearance of an artwork. Learners explore subjects such as objects, figures, spaces, and natural forms through simple studies. They also learn how to organize a composition and make basic decisions about placement and scale. Practice exercises encourage regular observation and experimentation while helping learners become comfortable with drawing and painting materials and develop a basic understanding of contemporary visual art practice.",,"Learners will be able to create basic travel photographs using composition, light, perspective, camera techniques, landscapes, architecture, people, details, and everyday travel scenes.",学習者は、構図、光、遠近法、カメラ技術、風景、建築、人、細部、日常の旅行シーンを使用して基本的な旅行写真を作成することができます。,264,264,264,264,NULL,NULL
78,20,Intermediate,中級,"Develop the ability to create more complete drawings and paintings by applying stronger composition, proportion, color, tone, texture, and material techniques. Learners begin exploring different subjects and developing their own visual decisions while improving control and confidence.",より強い組成、割合、色、色調、質感、および材料技術を適用することにより、より完全な図面や絵画を作成する能力を開発します。 学習者は、コントロールと自信を向上させながら、さまざまな科目を探索し、独自の視覚的な意思決定を開発し始めます。,"Learn how to create more complete drawings and paintings by applying stronger observation, proportion, composition, tone, color, texture, and material techniques. Learners study how to develop an artwork from an initial observation or idea through sketching, refinement, and final execution. The level introduces more detailed work with figures, objects, spaces, and natural subjects while encouraging learners to explore different materials and visual approaches. Learners also examine how color relationships, light, contrast, and composition can influence the mood and structure of an artwork. Practical projects help learners improve technical control and make more independent creative decisions. The focus is on developing a stronger personal understanding of drawing and painting while producing organized and complete contemporary artworks.",,"Learners will be able to produce organized travel photo stories with stronger composition, lighting, timing, subject selection, respectful people photography, basic editing, and meaningful visual sequences.",学習者は、より強い構成、照明、タイミング、主題の選択、敬意を表する人々の写真撮影、基本的な編集、意味のある視覚的なシーケンスで組織化された旅行フォトストーリーを作成することができます。,451,451,451,451,NULL,NULL
79,20,Advanced,アドバンスド,"Build advanced skills in developing more complex drawings and paintings through deeper observation, stronger composition, material exploration, color relationships, and personal interpretation. The level focuses on refining technique and creating more developed bodies of contemporary artwork.",より深い観察、より強い構成、材料探査、色の関係、および個人的な解釈を通じて、より複雑な図面や絵画を開発するための高度なスキルを構築します。 レベルは技術を精製し、現代的なアートワークのより発達した体を作成することに焦点を当てています。,"Learn advanced contemporary drawing and painting through complex subjects, composition, color relationships, material exploration, visual interpretation, and development of personal artistic ideas. Learners study how technical skills can support more individual and concept-driven artwork. The level explores more complex compositions, layered techniques, varied materials, abstraction, observation, and interpretation of visual subjects. Learners work on larger or more developed projects and learn how to connect individual artworks into a coherent body of work. They also examine how artists can use material, scale, color, texture, and visual structure to communicate ideas. Advanced projects focus on experimentation, refinement, critical evaluation, and the ability to make informed artistic decisions while developing a more mature and consistent approach to contemporary drawing and painting.",,"Learners will be able to develop complete travel photography projects using location research, thematic planning, connected image series, advanced composition, sequencing, editing, and stronger visual storytelling.",学習者は、ロケーションリサーチ、テーマ別計画、接続されたイメージシリーズ、高度な構成、シーケンス、編集、および強力な視覚的なストーリーテリングを使用して、完全な旅行写真プロジェクトを開発することができます。,653,653,653,653,NULL,NULL
80,20,Expert,専門家,"Develop expert-level ability to establish a mature and distinctive drawing or painting practice while handling complex subjects, materials, concepts, and visual decisions. The level focuses on artistic direction, personal expression, experimentation, refinement, and developing a coherent body of professional-quality work.",複雑な主題、材料、概念、および視覚的な決定を処理しながら、成熟した独特の描画や絵画の練習を確立するための専門家レベルの能力を開発します。 レベルは、芸術的な方向性、個人的な表現、実験、洗練、およびプロ品質の仕事の一貫したボディを開発することに焦点を当てています。,"Learn expert-level contemporary drawing and painting through advanced artistic research, experimentation, material development, visual interpretation, personal expression, and creation of a coherent body of work. Learners study how to establish a mature artistic direction while making independent decisions about subject, concept, composition, materials, scale, color, and technique. The level focuses on developing original work rather than following a fixed visual method. Learners create connected series of drawings or paintings and refine them through repeated review and experimentation. They also explore how research, references, personal ideas, and material choices can contribute to a stronger artistic practice. Expert projects focus on developing a recognizable body of work, professional presentation, critical thinking, and the ability to communicate a clear artistic direction through contemporary drawing and painting.",,"Learners will be able to create sophisticated travel photography projects with distinctive visual identity, advanced planning, research, narrative structure, editing, sequencing, and professional presentation for publications or exhibitions.",学習者は、独特の視覚的アイデンティティ、高度な計画、研究、物語の構造、編集、シーケンス、出版物や展示会のための専門的なプレゼンテーションを備えた洗練された旅行写真プロジェクトを作成することができます。,1055,1055,1055,1055,NULL,NULL
81,21,Beginner,ビギナー,"Understand the basic principles of travel photography and visual storytelling, including composition, light, perspective, landscapes, architecture, people, details, and everyday scenes. The level introduces learners to how individual travel photographs can be used to record experiences and communicate the character of a place.",構成、光、遠近法、風景、建築、人、細部、日常のシーンなど、旅行写真と視覚的なストーリーテリングの基本原則を理解します。 このレベルでは、個々の旅行写真をどのように使用して経験を記録し、場所の性格を伝えることができるかを学習者に紹介します。,"Learn the basic principles of travel photography and visual storytelling, including composition, natural light, perspective, landscapes, architecture, people, details, and everyday scenes. Learners study how individual photographs can record a place and communicate simple travel experiences. The level introduces basic camera techniques, framing, viewpoints, and ways to work with changing light and environments. Learners explore how to photograph both major attractions and smaller details that help describe the character of a location. Simple exercises help learners practice taking different types of photographs and selecting images that work well together. The focus is on developing basic observation and photography skills while learning how to create a simple visual record of a journey or place.",,"Learners will be able to create basic documentary photographs by observing people, places, traditions, events, activities, and everyday life while considering context, composition, timing, and respectful representation.",学習者は、文脈、構成、タイミング、敬意を表する表現を考慮しながら、人、場所、伝統、イベント、活動、日常生活を観察することによって、基本的なドキュメンタリー写真を作成することができます。,208,208,208,208,NULL,NULL
82,21,Intermediate,中級,"Develop the ability to create organized travel photo stories by selecting meaningful subjects, working with different lighting and environments, and combining portraits, landscapes, architecture, and details. Learners begin planning shoots and arranging photographs into clear visual sequences.",意味のあるテーマを選択し、さまざまな照明や環境で作業し、肖像画、風景、建築、詳細を組み合わせることで、組織化された旅行フォトストーリーを作成する 学習者は、撮影を計画し、明確な視覚的なシーケンスに写真を配置し始めます。,"Learn how to create organized travel photography stories by combining landscapes, architecture, people, details, food, local activities, and everyday scenes. Learners study how to plan photographs around a location and how different images can work together as a visual sequence. The level introduces stronger composition, light control, perspective, timing, and subject selection. Learners also explore how to work respectfully around people and how to photograph places without relying only on typical tourist views. Basic image editing and selection are introduced to help create a consistent collection. Practical projects involve planning a small travel photography series and arranging the final photographs into a clear story. The focus is on developing stronger visual observation and creating travel images with greater purpose and connection.",,"Learners will be able to produce connected documentary photo stories through research, respectful interaction, environmental portraits, activities, details, cultural context, and thoughtful image selection.",学習者は、研究、敬意を表する相互作用、環境の肖像画、活動、詳細、文化的文脈、および思慮深い画像の選択を通じて、接続されたドキュメンタリーフォトストーリーを制作することができるようになります。,385,385,385,385,NULL,NULL
83,21,Advanced,アドバンスド,"Build advanced skills in producing complete travel photography projects with stronger storytelling, image selection, composition, lighting, visual consistency, and editing. The level focuses on developing cohesive photographic series that communicate a location, experience, or subject with greater depth.",強力なストーリーテリング、画像の選択、構成、照明、視覚的な一貫性、および編集で完全な旅行写真プロジェクトを生産する際の高度なスキルを構築します。 レベルは、より深い場所、経験、または被写体を伝える凝集写真シリーズの開発に焦点を当てています。,"Learn advanced travel photography and visual storytelling through complete photographic projects, detailed composition, lighting, subject selection, sequencing, editing, and visual consistency. Learners study how to communicate the character of a place through connected photographs rather than isolated images. The level explores working with people, architecture, landscapes, local activities, cultural details, and changing environmental conditions. Learners develop stronger project planning methods and learn how to research locations before photographing them. Advanced work includes selecting a clear theme, creating a consistent visual approach, editing a complete series, and arranging images into a meaningful sequence. Learners also examine how visual choices can influence the story and emotional tone of a travel project. The focus is on producing cohesive and thoughtful bodies of travel photography.",,"Learners will be able to develop complex documentary photography projects using deeper research, ethical awareness, long-form observation, subject relationships, sequencing, editing, and consistent visual storytelling.",学習者は、より深い研究、倫理的意識、長い形の観察、主題の関係、シーケンス、編集、一貫した視覚的なストーリーテリングを使用して、複雑なドキュメンタリー写真プロジ,731,731,731,731,NULL,NULL
84,21,Expert,専門家,"Develop expert-level ability to create and direct sophisticated travel photography projects with a clear visual identity and strong narrative purpose. The level focuses on advanced storytelling, project planning, visual research, editing, sequencing, and creating distinctive bodies of travel photography.",明確な視覚的アイデンティティと強力な物語の目的で洗練された旅行写真プロジェクトを作成し、指示する専門家レベルの能力を開発します。 レベルは、高度なストーリーテリング、プロジェクト計画、視覚的な研究、編集、シーケンス、および旅行写真の独特の体を作成することに焦点を当てています。,"Learn expert-level travel photography and visual storytelling through advanced project planning, visual research, narrative development, photography direction, editing, sequencing, and distinctive visual identity. Learners study how to develop a complete photographic project around a location, subject, culture, journey, or specific story. The level focuses on making independent decisions about perspective, subject selection, timing, light, composition, image relationships, and final presentation. Learners work with complex environments and develop a consistent body of photographs that communicates a clear point of view. Expert projects may include long-form travel stories, publications, exhibitions, editorial projects, or professional visual content. The focus is on creating sophisticated photographic narratives with strong research, careful sequencing, technical control, and a clear personal approach to travel storytelling.",,"Learners will be able to lead sophisticated cultural documentary projects with advanced research, ethical representation, creative direction, long-form storytelling, strong editing, sequencing, and professional presentation.",学習者は、高度な研究、倫理的表現、創造的な方向性、長い形式のストーリーテリング、強力な編集、シーケンス、および専門的なプレゼンテーションで洗練された文化ドキュメンタリープロジェクトをリードすることができます。,1009,1009,1009,1009,NULL,NULL
85,22,Beginner,ビギナー,"Understand the basic principles of cultural documentary photography, including observation, context, composition, timing, people, places, traditions, and everyday life. The level introduces learners to photography as a way of recording cultural experiences and communicating information through visual documentation.",観察、文脈、構成、タイミング、人、場所、伝統、日常生活など、文化ドキュメンタリー写真の基本原則を理解する。 このレベルでは、文化的経験を記録し、視覚的な文書化を通じて情報を伝達する方法として、学習者に写真を紹介します。,"Learn the basic principles of cultural documentary photography, including observation, context, composition, timing, people, places, traditions, events, and everyday life. Learners study how photography can be used to record cultural experiences and communicate information about a community or place. The level introduces basic documentary approaches and explains the importance of observing subjects carefully rather than relying only on staged photographs. Learners explore simple methods for photographing people, environments, objects, activities, and details that provide context. They also learn the importance of respectful interaction and basic preparation before photographing a subject. Practice exercises help learners create a small collection of documentary photographs that work together to describe a simple cultural or community-based subject.",,"Learners will be able to create basic travel sketches using observation, line, proportion, perspective, composition, color, simple materials, visual notes, and quick drawings of places and scenes.",学習者は、観察、線、割合、遠近法、構成、色、簡単な材料、視覚的なメモ、場所やシーンの迅速な図面を使用して基本的な旅行スケッチを作成することができます。,283,283,283,283,NULL,NULL
86,22,Intermediate,中級,"Develop the ability to document people, communities, places, events, and cultural practices through thoughtful photographic work. Learners begin researching subjects, approaching people respectfully, selecting meaningful moments, and combining portraits, environments, and details into a clear visual story.",思慮深い写真作品を通じて、人、地域社会、場所、イベント、文化的慣行を文書化する能力を開発します。 学習者は、主題を研究し、敬意を持って人々に近づき、意味のある瞬間を選択し、肖像画、環境、詳細を明確な視覚的な物語に組み合わせます。,"Learn how to develop stronger cultural documentary photography projects through research, observation, respectful interaction, composition, timing, context, and visual sequencing. Learners study how portraits, environments, activities, objects, and details can work together to communicate a fuller understanding of a subject. The level introduces basic research methods and encourages learners to learn about a community, event, tradition, or place before photographing it. Learners also explore how to approach people appropriately and how to avoid removing important context from an image. Practical projects involve documenting a selected subject and organizing the photographs into a clear visual story. The focus is on developing thoughtful documentary habits and creating photographs that provide both visual interest and useful cultural context.",,"Learners will be able to produce confident travel sketches and visual journals with improved observation, perspective, proportion, composition, line, color, scene simplification, and sketchbook organization.",学習者は、観察、遠近法、比率、構成、線、色、シーンの簡素化、スケッチブックの編成を改善して、自信を持って旅行スケッチやビジュアルジャーナルを作成することができます。,468,468,468,468,NULL,NULL
87,22,Advanced,アドバンスド,"Build advanced skills in developing documentary photography projects with stronger research, visual consistency, storytelling, subject relationships, sequencing, and contextual understanding. The level focuses on creating more complete bodies of work that communicate cultural subjects with depth and clarity.",より強力な研究、視覚的な一貫性、ストーリーテリング、主題の関係、シーケンシング、および文脈理解とドキュメンタリー写真プロジェクトを開発する際の高度なスキルを構築します。 レベルは、深さと明快さと文化的な主題を伝える仕事のより完全なボディを作成することに焦点を当てています。,"Learn advanced cultural documentary photography through deeper research, subject relationships, visual storytelling, sequencing, context, ethics, and development of complete documentary projects. Learners study how to create a consistent body of photographs that communicates the complexity of a cultural subject without reducing it to a single viewpoint. The level explores long-form observation, environmental portraits, daily activities, important details, changing situations, and relationships between people and places. Learners also examine how image selection and sequencing can change the meaning of a documentary project. Advanced work requires careful preparation, respectful interaction, detailed observation, and thoughtful editing. The focus is on creating stronger documentary narratives that provide context, represent subjects responsibly, and communicate cultural experiences through a connected photographic series.",,"Learners will be able to create complex travel illustration projects using faster observation, stronger perspective, mixed materials, visual sequencing, detailed scenes, and organized sketchbook development.",学習者は、より速い観察、より強い視点、混合材料、視覚的なシーケンス、詳細なシーン、および組織化されたスケッチブックの開発を使用して、複雑な旅行イラ,776,776,776,776,NULL,NULL
88,22,Expert,専門家,"Develop expert-level ability to lead sophisticated cultural documentary photography projects while balancing research, visual storytelling, context, ethics, representation, and creative direction. The level focuses on developing distinctive documentary projects and making informed professional decisions throughout the photographic process.",研究、視覚的なストーリーテリング、文脈、倫理、表現、創造的な方向性のバランスをとりながら、洗練された文化ドキュメンタリー写真プロジェクトをリードする専門家レベルの能力を開発します。 レベルは、独特のドキュメンタリープロジェクトを開発し、写真のプロセス全体で情報に基づいた専門的な決定を下すことに焦点を当てています。,"Learn expert-level cultural documentary photography through advanced research, ethical representation, long-form visual storytelling, project direction, editing, sequencing, and development of a distinctive documentary approach. Learners study how to lead complex documentary projects while maintaining respect for subjects, cultural context, and the purpose of the work. The level focuses on developing a clear research direction, building relationships with subjects, identifying meaningful moments, and creating a coherent visual narrative. Learners make independent decisions about photography, sequencing, editing, presentation, and project structure. Expert projects may involve publications, exhibitions, cultural documentation, editorial work, or extended photographic studies. The focus is on producing sophisticated documentary bodies of work that combine strong photography with careful research, context, ethical awareness, and a clear personal approach.",,"Learners will be able to develop distinctive travel illustration projects and visual journals using advanced observation, interpretation, storytelling, sophisticated sketching, project planning, and professional presentation.",学習者は、高度な観察、解釈、ストーリーテリング、洗練されたスケッチ、プロジェクト計画、および専門的なプレゼンテーションを使用して、独特の旅行イラ,1091,1091,1091,1091,NULL,NULL
89,23,Beginner,ビギナー,"Understand the basic principles of travel illustration and sketching, including observation, line, proportion, perspective, composition, color, and visual note-taking. The level introduces learners to simple methods for recording places, buildings, people, food, and everyday travel experiences through sketches.",観察、線、比率、遠近法、構図、色、視覚的なメモ取りなど、旅行のイラストとスケッチの基本原則を理解します。 このレベルでは、スケッチを通して場所、建物、人、食べ物、日常の旅行体験を記録するための簡単な方法を学習者に紹介します。,"Learn the basic principles of travel illustration and sketching, including observation, line, proportion, perspective, composition, color, and visual note-taking. Learners study how to observe real places and record buildings, people, food, landscapes, objects, and everyday moments through simple sketches. The level introduces basic drawing materials and practical methods for carrying a small sketching setup while traveling. Learners practice quick sketches and learn how to simplify complex scenes into clear shapes and lines. They also explore simple ways to add color and organize sketches on a page. The focus is on developing observation and drawing confidence while creating personal visual records of travel experiences and learning how sketching can capture details that may be missed through photography alone.",,"Learners will be able to identify key elements of Japanese visual heritage, including traditional crafts, patterns, architecture, clothing, food, objects, spaces, and seasonal references.",学習者は、伝統的な工芸品、模様、建築、衣服、食べ物、物、空間、季節の参照など、日本の視覚遺産の重要な要素を特定することができます。,176,176,176,176,NULL,NULL
90,23,Intermediate,中級,"Develop the ability to create more confident travel sketches by improving observation, perspective, proportion, composition, line, and color. Learners begin creating organized sketchbooks and travel journals while learning how to simplify real scenes into clear and expressive drawings.",観察、視点、比率、構成、線、および色を改善することにより、より自信を持って旅行スケッチを作成する能力を開発します。 学習者は、実際のシーンを明確で表現力豊かな図面に単純化する方法を学びながら、組織化されたスケッチブックや旅行雑誌の作成を開始します。,"Learn how to create more confident travel sketches by improving observation, perspective, proportion, composition, line quality, color, and visual storytelling. Learners study how to work quickly in different environments and how to simplify buildings, people, landscapes, food, and street scenes without losing their important characteristics. The level introduces more detailed sketchbook planning and methods for combining drawings, notes, color studies, and small visual details into a connected travel journal. Learners practice choosing viewpoints and organizing pages so that individual sketches work together. They also explore how different drawing materials can create different visual effects. Practical projects help learners develop a more consistent sketching process and create organized travel illustration collections.",,Learners will be able to research and interpret Japanese cultural references while understanding their context and applying traditional elements thoughtfully to contemporary creative projects.,学習者は、彼らの文脈を理解し、現代の創造的なプロジェクトに思慮深く伝統的な要素を適用しながら、日本の文化的な参照を研究し、解釈することが,399,399,399,399,NULL,NULL
91,23,Advanced,アドバンスド,"Build advanced travel illustration skills through more complex scenes, faster observation, stronger perspective, visual sequencing, color decisions, and sketchbook organization. The level focuses on developing cohesive travel illustration projects that communicate the character and atmosphere of different places.",より複雑なシーン、より速い観察、より強い視点、視覚的なシーケンス、色の決定、およびスケッチブックの組織を通じて、高度な旅行イラストスキルを構築 レベルは、異なる場所の文字や雰囲気を伝える凝集旅行イラストプロジェクトの開発に焦点を当てています。,"Learn advanced travel illustration and sketching through complex scenes, faster observation, stronger perspective, detailed composition, color development, visual sequencing, and sketchbook organization. Learners study how to capture busy streets, architecture, landscapes, interiors, people, and cultural details while working within limited time and changing conditions. The level focuses on selecting important visual information and simplifying scenes without losing their identity or atmosphere. Learners develop connected sketchbook projects and explore how individual drawings can form a larger visual story. Advanced exercises also include more developed color studies, mixed materials, page composition, and visual documentation. The focus is on producing cohesive travel illustration projects that communicate the character of a place through confident observation, drawing, and visual storytelling.",,"Learners will be able to develop sophisticated creative projects connecting Japanese heritage with contemporary design through deeper research, cultural context, traditional materials, crafts, architecture, and informed visual choices.",学習者は、より深い研究、文化的文脈、伝統的な材料、工芸品、建築、情報に基づいた視覚的な選択を通じて、日本の遺産と現代的なデザインを結ぶ洗練された創造的なプロジェクトを開発することができます。,692,692,692,692,NULL,NULL
92,23,Expert,専門家,"Develop expert-level ability to create distinctive travel illustration projects and visual journals with strong observation, storytelling, composition, and personal artistic direction. The level focuses on advanced sketching, visual interpretation, project development, and creating original bodies of travel artwork.",強い観察、ストーリーテリング、構成、および個人的な芸術的方向性を持つ独特の旅行イラストプロジェクトや視覚的なジャーナルを作成するための専門家レベルの能力を開発します。 レベルは、高度なスケッチ、視覚的解釈、プロジェクト開発、および旅行アートワークのオリジナルボディの作成に焦点を当てています。,"Learn expert-level travel illustration and sketching through advanced observation, visual interpretation, storytelling, composition, perspective, material experimentation, and development of a distinctive personal approach. Learners study how to create sophisticated visual journals and travel illustration series that communicate both the physical appearance and atmosphere of a place. The level focuses on making independent decisions about viewpoint, simplification, composition, color, materials, page structure, and narrative sequence. Learners work on complex travel projects and develop connected bodies of drawings rather than isolated sketches. Expert work may support books, exhibitions, editorial projects, travel journals, or professional illustration portfolios. The focus is on creating original and highly developed travel artwork with strong observation, visual storytelling, technical confidence, and a recognizable artistic direction.",,"Learners will be able to lead original contemporary creative projects informed by Japanese visual heritage, demonstrating advanced cultural research, thoughtful interpretation, responsible use of references, and strong creative direction.",学習者は、高度な文化研究、思慮深い解釈、参照の責任ある使用、強力な創造的な方向性を実証し、日本の視覚遺産によって知らされたオリジナルの現代的な創造的なプロジェクトをリードすることができます。,1021,1021,1021,1021,NULL,NULL
93,24,Beginner,ビギナー,"Understand the basic visual elements of Japanese cultural heritage, including traditional crafts, patterns, architecture, clothing, food, objects, spaces, and seasonal references. The level introduces learners to how Japanese cultural traditions appear through visual forms and creative practices.",伝統工芸品、模様、建築、衣服、食べ物、物、空間、季節の参照など、日本の文化遺産の基本的な視覚的要素を理解する。 このレベルでは、視覚的な形や創造的な実践を通じて、日本の文化的伝統がどのように現れるかを学習者に紹介します。,"Learn the basic visual elements of Japanese culture and heritage, including traditional crafts, patterns, architecture, clothing, food, objects, spaces, seasonal references, and everyday design. Learners study how cultural traditions can be understood through visual forms and creative practices. The level introduces selected examples of Japanese visual heritage and explains the basic context behind common materials, patterns, objects, and spaces. Learners explore how traditional elements appear in architecture, textiles, ceramics, food presentation, clothing, and other creative areas. Simple research and observation exercises help learners identify cultural references and understand their basic meaning and use. The focus is on building respectful familiarity with Japanese visual culture and developing a foundation for using cultural knowledge in illustration, photography, design, and other creative work.",,"Learners will be able to identify major Southeast Asian cultural and creative traditions while recognizing differences across countries and communities through crafts, textiles, architecture, food, festivals, and visual environments.",学習者は、工芸品、織物、建築、食べ物、祭り、視覚環境を通じて、国やコミュニティ間の違いを認識しながら、東南アジアの主要な文化的および創造的伝統を特定,251,251,251,251,NULL,NULL
94,24,Intermediate,中級,"Develop the ability to research and interpret Japanese cultural references for use in illustration, photography, design, and other creative projects. Learners begin understanding the context behind traditional objects, patterns, materials, spaces, and practices rather than simply copying their visual appearance.",イラスト、写真、デザイン、その他の創造的なプロジェクトで使用するために、日本の文化的参考文献を研究し、解釈する能力を開発します。 学習者は、単に視覚的な外観をコピーするのではなく、伝統的なオブジェクト、パターン、材料、スペース、および実践の背後にある文脈を理解し始めます。,"Learn how to research and interpret Japanese cultural references for use in contemporary creative projects. Learners study traditional architecture, crafts, textiles, patterns, objects, clothing, food, seasonal practices, and visual symbols in greater detail. The level focuses on understanding the context behind cultural references rather than simply copying their appearance. Learners practice collecting reliable visual references, identifying important characteristics, and translating selected influences into illustration, photography, design, or other creative work. They also explore how traditional elements can be adapted to modern projects while maintaining a clear connection to their original context. Practical projects help learners develop culturally informed visual concepts and explain the research behind their creative decisions.",,"Learners will be able to research and apply Southeast Asian cultural references to creative projects while comparing regional practices, understanding context, and representing communities thoughtfully.",学習者は、地域の慣行を比較し、文脈を理解し、思慮深くコミュニティを表現しながら、東南アジアの文化的言及を研究し、創造的なプロジェクトに適用,484,484,484,484,NULL,NULL
95,24,Advanced,アドバンスド,"Build advanced skills in using Japanese cultural and visual heritage as informed references within contemporary creative projects. The level focuses on research, cultural context, visual interpretation, responsible use of references, and developing creative work that connects traditional influences with modern design.",現代的な創造的なプロジェクトの中で情報に基づいた参照として日本の文化的、視覚的遺産を使用して高度なスキルを構築します。 このレベルでは、研究、文化的文脈、視覚的解釈、参照の責任ある使用、伝統的な影響と現代的なデザインを結びつける創造的な仕事の開発に焦点を当て,"Learn advanced approaches to Japanese culture and visual heritage through deeper research, cultural context, visual interpretation, historical references, traditional materials, crafts, architecture, patterns, and contemporary creative applications. Learners study how cultural knowledge can influence modern design without reducing complex traditions to decorative elements. The level focuses on researching specific subjects, comparing historical and contemporary examples, and developing original visual concepts from informed references. Learners work on projects that connect Japanese cultural heritage with illustration, photography, fashion, architecture, food, or other creative disciplines. Advanced work requires clear documentation of research and thoughtful interpretation of cultural material. The focus is on developing sophisticated creative projects that demonstrate understanding, respect, and meaningful connections between Japanese heritage and contemporary visual practice.",,"Learners will be able to develop original creative projects using deeper Southeast Asian cultural research, regional comparisons, traditional practices, contemporary applications, and well-documented visual references.",学習者は、より深い東南アジアの文化研究、地域比較、伝統的な慣行、現代的なアプリケーション、および十分に文書化された視覚的な参照を使用して、独創的な創造的なプロジェクトを開発することができるようになります。,758,758,758,758,NULL,NULL
96,24,Expert,専門家,"Develop expert-level ability to lead creative projects informed by Japanese visual heritage while demonstrating strong cultural understanding, research, interpretation, and original creative direction. The level focuses on developing sophisticated work that respects traditional references while creating relevant contemporary outcomes.",強い文化理解、研究、解釈、独創的な創造的方向性を発揮しながら、日本の視覚遺産に基づいた創造的なプロジェクトをリードする専門家レベルの能力を レベルは、関連する現代的な成果を作成しながら、伝統的な参照を尊重し、洗練された作品の開発に焦点を当てています。,"Learn expert-level Japanese culture and visual heritage through advanced cultural research, interpretation, creative direction, and development of original contemporary work. Learners study how to build complex creative projects around specific areas of Japanese heritage while maintaining strong historical and cultural awareness. The level focuses on selecting meaningful references, understanding their context, avoiding superficial use of traditional motifs, and developing new creative outcomes from informed research. Learners may work with architecture, crafts, textiles, visual symbols, food culture, seasonal traditions, or other areas of Japanese heritage. Expert projects require independent research, strong documentation, critical interpretation, and a clear creative direction. The focus is on producing sophisticated contemporary work that respects cultural sources while demonstrating originality and a mature understanding of Japanese visual heritage.",,"Learners will be able to lead sophisticated culturally informed projects across visual disciplines using advanced regional research, responsible representation, creative direction, cultural interpretation, and original contemporary approaches.",学習者は、高度な地域研究、責任ある表現、創造的な方向性、文化的解釈、およびオリジナルの現代的なアプローチを使用して、視覚分野全体で洗練された文化的に情報に基づいたプロジェクトをリードすることができるようになります。,974,974,974,974,NULL,NULL
97,25,Beginner,ビギナー,"Understand the basic cultural and creative traditions found across Southeast Asia, including crafts, textiles, architecture, food, festivals, objects, environments, and everyday practices. The level introduces learners to the diversity of regional cultures and helps them recognize differences between countries and communities.",工芸品、織物、建築、食品、祭り、オブジェクト、環境、日常の慣行など、東南アジア全体で見られる基本的な文化的、創造的な伝統を理解しています。 このレベルでは、学習者に地域の文化の多様性を紹介し、国やコミュニティの違いを認識するのに役立ちます。,"Learn the basic cultural and creative traditions found across Southeast Asia, including crafts, textiles, architecture, food, festivals, objects, environments, and everyday practices. Learners study the diversity of cultures across different countries and communities and begin understanding how local history, geography, climate, and traditions influence creative work. The level introduces selected examples of regional visual culture and explains why Southeast Asia should not be treated as one single cultural style. Learners explore basic research and observation methods and identify visual references that can support creative projects. Simple exercises help learners recognize differences in materials, patterns, architecture, clothing, food, and community practices while developing a respectful foundation for understanding Southeast Asian culture.",,"Learners will be able to create basic editorial and commercial illustrations by understanding briefs, research, composition, color, style, audience needs, and common professional applications.",学習者は概要、研究、構成、色、様式、聴衆の必要性および共通の専門の適用を理解することによって基本的な編集および商業実例を作成できる。,229,229,229,229,NULL,NULL
